"id","player","pos","sOHL","season","DY+/-","gp","evtp","pptp","tp","ev.ppg","pp.ppg","ppg","eTOI/GP","DOB","age.group"
22872,"eric-wellwood","F",2,2008,"DY",68,14,0,16,0.206,0,0.235,10.79,1990-03-06,"early"
22265,"conor-o-donnell","F",3,2008,"DY",50,16,0,16,0.32,0,0.32,11.41,1989-11-17,"late"
23758,"brian-lashoff","D",2,2008,"DY",50,5,15,20,0.1,0.3,0.4,21.8,1990-07-16,"early"
24809,"taylor-doherty","D",1,2008,"DY-1",64,11,9,20,0.172,0.141,0.312,18.3,1991-03-02,"early"
25520,"jon-carnevale","F",1,2008,"DY-1",55,14,1,15,0.255,0.018,0.273,12.15,1991-06-21,"early"
19004,"chris-mifflen","D",4,2008,"DY+2",51,9,3,13,0.176,0.059,0.255,15.65,1988-01-24,"early"
24551,"colt-kennedy","F",1,2008,"DY-1",51,13,0,13,0.255,0,0.255,10.99,1991-01-28,"early"
18874,"mike-macisaac","F",4,2008,"DY+2",28,6,1,7,0.214,0.036,0.25,10.87,1988-01-01,"early"
25000,"josh-sidwell","F",1,2008,"DY-1",14,3,0,3,0.214,0,0.214,12.43,1991-03-28,"early"
20632,"joe-gaynor","F",3,2008,"DY+1",66,15,2,19,0.227,0.03,0.288,12.07,1989-01-05,"early"
21100,"robert-bortuzzo","D",3,2008,"DY+1",52,14,4,18,0.269,0.077,0.346,18.73,1989-03-18,"early"
22503,"kyle-tarini","F",2,2008,"DY",43,7,3,10,0.163,0.07,0.233,11.96,1990-01-16,"early"
24559,"mitch-lebar","F",1,2008,"DY-1",53,10,2,12,0.189,0.038,0.226,11.54,1991-01-29,"early"
23242,"mark-cundari","D",2,2008,"DY",63,19,3,23,0.302,0.048,0.365,19.16,1990-04-23,"early"
20711,"michael-quesnele","D",3,2008,"DY+1",68,15,14,29,0.221,0.206,0.426,17.66,1989-01-18,"early"
22352,"ryan-gottschalk","D",3,2008,"DY",49,10,5,16,0.204,0.102,0.326,18.89,1989-12-16,"late"
22944,"robyn-sertic","D",2,2008,"DY",54,9,10,20,0.167,0.185,0.37,20.66,1990-03-14,"early"
22110,"anthony-iaquinto","F",3,2008,"DY",10,2,0,2,0.2,0,0.2,11.21,1989-10-01,"late"
24694,"peter-hermenegildo","D",1,2008,"DY-1",55,10,12,24,0.182,0.218,0.436,18.91,1991-02-15,"early"
18270,"matt-mccready","D",5,2008,"DY+3",36,3,7,10,0.083,0.194,0.278,18.02,1987-07-01,"early"
19536,"brad-smith","D",4,2008,"DY+2",67,17,1,19,0.254,0.015,0.284,13.45,1988-04-14,"early"
22310,"george-lovatsis","F",3,2008,"DY",67,11,3,15,0.164,0.045,0.224,14.08,1989-11-30,"late"
22579,"milan-doczy","D",2,2008,"DY",62,8,8,17,0.129,0.129,0.274,19.44,1990-01-27,"early"
22167,"denis-hollenstein","F",3,2008,"DY",37,6,3,9,0.162,0.081,0.243,12.48,1989-10-15,"late"
17899,"bobby-davey","D",5,2008,"DY+3",53,10,2,12,0.189,0.038,0.226,18.64,1987-04-20,"early"
20717,"joshua-domingues","F",3,2008,"DY+1",53,12,0,12,0.226,0,0.226,11.9,1989-01-19,"early"
26077,"ryan-martindale","F",1,2008,"DY-2",64,13,4,17,0.203,0.062,0.266,12.29,1991-10-27,"late"
21868,"yves-bastien","F",3,2008,"DY+1",65,12,0,16,0.185,0,0.246,12.6,1989-08-02,"early"
19390,"mark-pawlowski","D",4,2008,"DY+2",55,12,1,13,0.218,0.018,0.236,16.45,1988-03-25,"early"
20956,"brett-valliquette","F",3,2008,"DY+1",66,12,2,14,0.182,0.03,0.212,11.69,1989-02-22,"early"
24432,"kyle-clifford","F",1,2008,"DY-1",66,11,4,15,0.167,0.061,0.227,12.42,1991-01-13,"early"
25280,"michael-fine","F",1,2008,"DY-1",66,16,1,17,0.242,0.015,0.258,10.4,1991-05-10,"early"
20880,"corey-syvret","D",3,2008,"DY+1",50,8,10,18,0.16,0.2,0.36,19.99,1989-02-12,"early"
24573,"brett-thompson","F",1,2008,"DY-1",50,9,0,9,0.18,0,0.18,11.22,1991-01-31,"early"
19905,"kody-musselman","F",4,2008,"DY+2",39,8,0,8,0.205,0,0.205,10.59,1988-06-28,"early"
20945,"jake-muzzin","D",3,2008,"DY+1",67,7,10,18,0.104,0.149,0.269,15.69,1989-02-21,"early"
21894,"christian-steingraber","D",3,2008,"DY+1",68,12,6,19,0.176,0.088,0.279,17.87,1989-08-07,"early"
22155,"kory-nagy","F",3,2008,"DY",57,14,2,17,0.246,0.035,0.298,12.52,1989-10-12,"late"
24904,"taylor-carnevale","F",1,2008,"DY-1",57,10,3,13,0.175,0.053,0.228,10.4,1991-03-15,"early"
21653,"jason-mcdonough","F",3,2008,"DY+1",23,5,1,6,0.217,0.043,0.261,11.07,1989-06-17,"early"
24828,"dan-maggio","D",1,2008,"DY-1",64,11,9,20,0.172,0.141,0.312,17.18,1991-03-04,"early"
23211,"scott-tanski","F",2,2008,"DY",35,6,0,6,0.171,0,0.171,10.45,1990-04-19,"early"
21437,"kyle-tront","F",3,2008,"DY+1",53,13,0,13,0.245,0,0.245,10.6,1989-05-10,"early"
22306,"brandon-greenside","D",3,2008,"DY",59,8,12,20,0.136,0.203,0.339,19.21,1989-11-28,"late"
21782,"alex-dzielski","D",3,2008,"DY+1",65,9,3,13,0.138,0.046,0.2,15.92,1989-07-17,"early"
18329,"steve-whitely","D",5,2008,"DY+3",66,12,4,16,0.182,0.061,0.242,18.29,1987-07-16,"early"
24052,"liam-heelis","F",2,2008,"DY-1",36,7,0,7,0.194,0,0.194,10.74,1990-09-28,"late"
19319,"john-de-gray","D",4,2008,"DY+2",67,12,4,17,0.179,0.06,0.254,20.74,1988-03-14,"early"
19752,"nathan-martine","D",4,2008,"DY+2",61,8,8,17,0.131,0.131,0.279,20.25,1988-05-24,"early"
21456,"blake-parlett","D",3,2008,"DY+1",61,9,4,13,0.148,0.066,0.213,16.98,1989-05-13,"early"
26272,"justin-shugg","F",1,2008,"DY-2",61,12,5,17,0.197,0.082,0.279,10.04,1991-12-24,"late"
24164,"mathew-sisca","F",2,2008,"DY-1",49,9,2,11,0.184,0.041,0.224,10.48,1990-10-30,"late"
21227,"stephen-blunden","F",3,2008,"DY+1",37,8,1,9,0.216,0.027,0.243,10.12,1989-04-05,"early"
23552,"t.j.-brodie","D",2,2008,"DY",68,21,8,30,0.309,0.118,0.441,17.96,1990-06-07,"early"
25486,"tyler-randell","F",1,2008,"DY-1",62,8,3,11,0.129,0.048,0.177,10.24,1991-06-15,"early"
20425,"ryan-crouch","D",4,2008,"DY+1",63,3,11,15,0.048,0.175,0.238,19.44,1988-11-01,"late"
22970,"tyler-allen","F",2,2008,"DY",64,10,0,10,0.156,0,0.156,10.8,1990-03-19,"early"
22769,"thomas-middup","F",2,2008,"DY",45,8,1,9,0.178,0.022,0.2,9.87,1990-02-20,"early"
19877,"byron-elliott","F",4,2008,"DY+2",13,4,0,4,0.308,0,0.308,12.35,1988-06-22,"early"
23098,"dylan-maceachern","F",2,2008,"DY",65,12,1,13,0.185,0.015,0.2,10.35,1990-04-03,"early"
24120,"dominic-desando","F",2,2008,"DY-1",13,2,0,2,0.154,0,0.154,8.89,1990-10-15,"late"
19848,"ben-shutron","D",4,2008,"DY+2",33,2,4,6,0.061,0.121,0.182,17.56,1988-06-14,"early"
17627,"tyson-aitcheson","D",5,2008,"DY+3",60,8,7,15,0.133,0.117,0.25,18.47,1987-03-01,"early"
23885,"michael-d-orazio","D",2,2008,"DY",67,14,6,20,0.209,0.09,0.298,21.17,1990-08-16,"early"
24827,"adam-payerl","F",1,2008,"DY-1",47,7,0,7,0.149,0,0.149,10.36,1991-03-04,"early"
19248,"james-delory","D",4,2008,"DY+2",54,11,10,22,0.204,0.185,0.407,19.58,1988-03-03,"early"
19276,"robert-nyholm","F",4,2008,"DY+2",27,5,0,5,0.185,0,0.185,11.36,1988-03-07,"early"
24179,"josh-bemis","D",2,2008,"DY-1",27,4,0,6,0.148,0,0.222,15.02,1990-11-03,"late"
17984,"tyler-cuthbert","D",5,2008,"DY+3",68,11,3,15,0.162,0.044,0.221,19.23,1987-05-05,"early"
18925,"jacob-lalonde","F",4,2008,"DY+2",68,20,1,21,0.294,0.015,0.309,11.52,1988-01-08,"early"
22003,"frank-grzeszczak","D",3,2008,"DY+1",35,4,8,12,0.114,0.229,0.343,19.15,1989-08-31,"early"
23003,"justin-larson","F",2,2008,"DY",63,11,2,14,0.175,0.032,0.222,12.59,1990-03-23,"early"
23152,"jack-walchessen","F",2,2008,"DY",63,11,0,12,0.175,0,0.19,10.97,1990-04-11,"early"
23586,"zac-rinaldo","F",2,2008,"DY",63,14,0,14,0.222,0,0.222,11.15,1990-06-15,"early"
19400,"brett-halstead","D",4,2008,"DY+2",57,4,9,13,0.07,0.158,0.228,21.51,1988-03-27,"early"
24567,"tyler-hostetter","D",1,2008,"DY-1",57,9,2,11,0.158,0.035,0.193,15.83,1991-01-30,"early"
23034,"jaroslav-kruzik","D",2,2008,"DY",50,8,7,15,0.16,0.14,0.3,15.84,1990-03-26,"early"
25768,"marcus-foligno","F",1,2008,"DY-1",66,11,0,11,0.167,0,0.167,11.59,1991-08-10,"early"
19081,"marek-biro","D",4,2008,"DY+2",60,13,0,13,0.217,0,0.217,15.39,1988-02-08,"early"
20077,"steve-ferry","D",4,2008,"DY+2",68,14,9,25,0.206,0.132,0.368,20.82,1988-08-05,"early"
22247,"harry-young","D",3,2008,"DY",68,12,0,14,0.176,0,0.206,16.58,1989-11-12,"late"
22052,"shayne-taylor","D",3,2008,"DY+1",23,3,0,3,0.13,0,0.13,14.54,1989-09-13,"early"
19652,"scott-cowie","F",4,2008,"DY+2",62,8,2,10,0.129,0.032,0.161,13.58,1988-05-05,"early"
21298,"jeff-hayes","F",3,2008,"DY+1",63,8,2,11,0.127,0.032,0.175,11.1,1989-04-15,"early"
19676,"scott-aarssen","D",4,2008,"DY+2",40,5,5,11,0.125,0.125,0.275,19.49,1988-05-10,"early"
19904,"kyle-van-de-bospoort","F",4,2008,"DY+2",40,6,1,7,0.15,0.025,0.175,15.01,1988-06-28,"early"
21476,"dan-kelly","D",3,2008,"DY+1",65,16,0,18,0.246,0,0.277,19.57,1989-05-17,"early"
22502,"stephen-francella","F",2,2008,"DY",65,12,0,13,0.185,0,0.2,11.26,1990-01-16,"early"
22472,"jordon-o-neill","D",2,2008,"DY",25,3,0,3,0.12,0,0.12,14.95,1990-01-11,"early"
26205,"andrew-yogan","F",1,2008,"DY-2",50,7,0,7,0.14,0,0.14,9.86,1991-12-04,"late"
21498,"ryan-baldwin","F",3,2008,"DY+1",59,8,0,8,0.136,0,0.136,9.92,1989-05-20,"early"
23319,"andrew-clouthier","F",2,2008,"DY",59,5,2,7,0.085,0.034,0.119,10.96,1990-05-03,"early"
23815,"tye-mcginn","F",2,2008,"DY",59,9,2,11,0.153,0.034,0.186,10.62,1990-07-29,"early"
25153,"jesse-blacker","D",1,2008,"DY-1",17,3,1,4,0.176,0.059,0.235,11.64,1991-04-19,"early"
23044,"marc-cantin","D",2,2008,"DY",60,5,3,8,0.083,0.05,0.133,12.6,1990-03-27,"early"
22614,"ben-alavie","D",2,2008,"DY",43,5,5,10,0.116,0.116,0.233,14.91,1990-01-31,"early"
21327,"paul-cianfrini","D",3,2008,"DY+1",61,14,0,14,0.23,0,0.23,17.34,1989-04-20,"early"
17577,"matt-pepe","D",5,2008,"DY+3",62,12,1,13,0.194,0.016,0.21,19.48,1987-02-22,"early"
24076,"matt-tipoff","F",2,2008,"DY-1",64,5,5,11,0.078,0.078,0.172,10.13,1990-10-04,"late"
20651,"anthony-tapper","F",3,2008,"DY+1",65,11,0,11,0.169,0,0.169,11.56,1989-01-08,"early"
18433,"zach-mccullough","D",5,2008,"DY+3",56,7,3,10,0.125,0.054,0.179,17.26,1987-08-15,"early"
22799,"stephen-johnston","F",2,2008,"DY",56,8,1,9,0.143,0.018,0.161,9.27,1990-02-24,"early"
22184,"tyler-taylor","F",3,2008,"DY",47,6,0,6,0.128,0,0.128,9.75,1989-10-20,"late"
22087,"ken-peroff","D",3,2008,"DY",67,9,1,10,0.134,0.015,0.149,15.74,1989-09-22,"late"
26269,"r.j.-mahalak","F",1,2008,"DY-2",58,7,0,7,0.121,0,0.121,9.86,1991-12-23,"late"
17780,"garrett-sinfield","D",5,2008,"DY+3",50,4,8,13,0.08,0.16,0.26,17.19,1987-03-26,"early"
20950,"kyle-ramsay","D",3,2008,"DY+1",10,1,0,1,0.1,0,0.1,9.38,1989-02-21,"early"
22966,"tucker-hunter","F",2,2008,"DY",50,5,0,5,0.1,0,0.1,10.79,1990-03-18,"early"
24679,"zach-tatrn","F",1,2008,"DY-1",60,9,1,10,0.15,0.017,0.167,9.9,1991-02-14,"early"
19497,"matt-clarke","F",4,2008,"DY+2",61,10,1,11,0.164,0.016,0.18,15.3,1988-04-08,"early"
23162,"jordan-davis","F",2,2008,"DY",62,15,0,16,0.242,0,0.258,11.68,1990-04-12,"early"
21855,"corbin-crawford","D",3,2008,"DY+1",52,7,6,13,0.135,0.115,0.25,16.79,1989-07-31,"early"
21743,"reggie-traccitto","D",3,2008,"DY+1",63,8,0,9,0.127,0,0.143,13.69,1989-07-05,"early"
23159,"matt-russo","D",2,2008,"DY",63,6,1,7,0.095,0.016,0.111,16.27,1990-04-12,"early"
25055,"tyler-brown","F",1,2008,"DY-1",64,9,1,10,0.141,0.016,0.156,9.75,1991-04-04,"early"
21123,"kyle-neuber","F",3,2008,"DY+1",54,8,0,8,0.148,0,0.148,9.06,1989-03-22,"early"
24240,"mathew-maione","D",2,2008,"DY-1",54,10,2,12,0.185,0.037,0.222,15.82,1990-11-21,"late"
18337,"steve-miller","D",5,2008,"DY+3",66,10,1,14,0.152,0.015,0.212,18.54,1987-07-18,"early"
21237,"michael-mcgurk","D",3,2008,"DY+1",55,8,0,8,0.145,0,0.146,17.14,1989-04-07,"early"
23374,"james-marsden","F",2,2008,"DY",67,7,0,7,0.104,0,0.104,9.25,1990-05-11,"early"
21143,"jake-laplante","D",3,2008,"DY+1",68,10,0,10,0.147,0,0.147,17.37,1989-03-24,"early"
20190,"stephane-chabot","D",4,2008,"DY+2",47,7,1,9,0.149,0.021,0.192,19.51,1988-08-31,"early"
24768,"brett-flemming","D",1,2008,"DY-1",47,8,2,10,0.17,0.043,0.213,14.97,1991-02-26,"early"
21623,"matt-smyth","F",3,2008,"DY+1",24,2,0,2,0.083,0,0.083,10.83,1989-06-12,"early"
24469,"brennan-wright","F",1,2008,"DY-1",60,8,0,8,0.133,0,0.133,10.43,1991-01-17,"early"
25798,"jay-gilbert","D",1,2008,"DY-1",12,1,0,1,0.083,0,0.083,11.46,1991-08-15,"early"
23086,"mike-ryan","F",2,2008,"DY",37,4,0,4,0.108,0,0.108,9.94,1990-04-01,"early"
23708,"dylan-king","D",2,2008,"DY",37,4,1,5,0.108,0.027,0.135,11.67,1990-07-05,"early"
21116,"alexander-eriksson","D",3,2008,"DY+1",25,0,5,6,0,0.2,0.24,18.66,1989-03-21,"early"
22703,"tyler-carroll","F",2,2008,"DY",25,3,1,4,0.12,0.04,0.16,10.35,1990-02-10,"early"
22667,"tyler-brown","F",2,2008,"DY",38,6,0,6,0.158,0,0.158,10.7,1990-02-07,"early"
23421,"patrick-moran","D",2,2008,"DY",38,3,1,5,0.079,0.026,0.132,13.14,1990-05-18,"early"
19212,"brett-oliphant","F",4,2008,"DY+2",64,6,0,7,0.094,0,0.109,10.07,1988-02-26,"early"
23523,"jason-akeson","F",2,2008,"DY",13,2,0,2,0.154,0,0.154,9.22,1990-06-03,"early"
26190,"joe-rogalski","D",1,2008,"DY-2",53,4,1,5,0.075,0.019,0.094,12.46,1991-11-29,"late"
19554,"jonathan-sciacca","D",4,2008,"DY+2",54,6,5,11,0.111,0.093,0.204,18.31,1988-04-16,"early"
23581,"marcus-pepe","F",2,2008,"DY",54,3,1,4,0.056,0.019,0.074,11,1990-06-14,"early"
21707,"kevin-christmas","D",3,2008,"DY+1",55,4,2,6,0.073,0.036,0.109,15.96,1989-06-28,"early"
23527,"chris-van-laren","D",2,2008,"DY",55,5,1,7,0.091,0.018,0.127,16.58,1990-06-04,"early"
21271,"marek-indra","F",3,2008,"DY+1",28,2,0,2,0.071,0,0.071,8.8,1989-04-11,"early"
20686,"radim-ostrcil","D",3,2008,"DY+1",59,6,7,13,0.102,0.119,0.22,19.75,1989-01-15,"early"
25427,"daniel-pachis","F",1,2008,"DY-1",59,5,1,6,0.085,0.017,0.102,9.26,1991-06-05,"early"
20907,"mike-liambas","F",3,2008,"DY+1",60,5,0,5,0.083,0,0.083,9.5,1989-02-16,"early"
20965,"richard-greenop","F",3,2008,"DY+1",60,5,0,5,0.083,0,0.083,9.47,1989-02-24,"early"
21017,"brad-albert","D",3,2008,"DY+1",45,3,4,7,0.067,0.089,0.156,18.31,1989-03-06,"early"
22550,"joe-vanni","F",2,2008,"DY",60,6,0,6,0.1,0,0.1,10.3,1990-01-22,"early"
22629,"jamie-doornbosch","D",2,2008,"DY",60,6,6,12,0.1,0.1,0.2,15.61,1990-02-01,"early"
20937,"matt-seegmiller","D",3,2008,"DY+1",61,10,2,12,0.164,0.033,0.197,15.72,1989-02-20,"early"
25458,"jamie-haines","F",1,2008,"DY-1",31,3,0,3,0.097,0,0.097,8.25,1991-06-09,"early"
24516,"chad-lowry","D",1,2008,"DY-1",47,5,0,5,0.106,0,0.106,14.25,1991-01-24,"early"
21206,"marco-maggio","F",3,2008,"DY+1",63,6,0,6,0.095,0,0.095,9.83,1989-04-02,"early"
17751,"trevor-koverko","D",5,2008,"DY+3",16,1,0,1,0.062,0,0.062,12.07,1987-03-22,"early"
24071,"dylan-o-neil","F",2,2008,"DY-1",16,1,0,1,0.062,0,0.062,9.84,1990-10-02,"late"
18458,"geoff-killing","D",5,2008,"DY+3",68,10,1,11,0.147,0.015,0.162,19.12,1987-08-22,"early"
22979,"tony-dehart","D",2,2008,"DY",34,4,0,4,0.118,0,0.118,14.36,1990-03-20,"early"
23982,"jake-carrick","F",2,2008,"DY",51,6,1,7,0.118,0.02,0.137,8.43,1990-09-11,"early"
23847,"justin-dicks","F",2,2008,"DY",35,3,1,4,0.086,0.029,0.114,10.04,1990-08-05,"early"
22262,"luke-van-moerkerke","F",3,2008,"DY",53,3,1,4,0.057,0.019,0.076,10.68,1989-11-16,"late"
24155,"paul-bezzo","D",2,2008,"DY-1",53,5,0,5,0.094,0,0.094,14.6,1990-10-26,"late"
21492,"zack-fenwick","D",3,2008,"DY+1",38,5,3,9,0.132,0.079,0.237,19.05,1989-05-19,"early"
22936,"dalton-prout","D",2,2008,"DY",57,4,1,5,0.07,0.018,0.088,14.64,1990-03-13,"early"
18486,"zachary-shepley","D",5,2008,"DY+3",39,5,1,6,0.128,0.026,0.154,18.62,1987-08-28,"early"
17604,"keith-wynn","D",5,2008,"DY+3",20,1,0,1,0.05,0,0.05,13.51,1987-02-25,"early"
19802,"jozef-sladok","D",4,2008,"DY+2",60,4,0,4,0.067,0,0.067,14.52,1988-06-04,"early"
22640,"jesse-hebscher","D",2,2008,"DY",40,3,0,3,0.075,0,0.075,13.68,1990-02-03,"early"
23608,"jake-guindon","D",2,2008,"DY",20,1,0,1,0.05,0,0.05,10.62,1990-06-19,"early"
24540,"david-shields","D",1,2008,"DY-1",60,3,1,4,0.05,0.017,0.067,15.65,1991-01-27,"early"
25231,"david-corrente","D",1,2008,"DY-1",40,3,0,3,0.075,0,0.075,13.14,1991-05-03,"early"
21762,"tyler-sheldrake","F",3,2008,"DY+1",61,4,5,9,0.066,0.082,0.148,13.15,1989-07-12,"early"
21928,"tyler-arps","D",3,2008,"DY+1",41,1,1,3,0.024,0.024,0.073,13.47,1989-08-14,"early"
22850,"kain-allicock","F",2,2008,"DY",41,2,0,2,0.049,0,0.049,8.68,1990-03-02,"early"
19215,"sean-ryan","D",4,2008,"DY+2",62,3,2,5,0.048,0.032,0.081,16.31,1988-02-27,"early"
20869,"peter-stevens","D",3,2008,"DY+1",63,8,0,8,0.127,0,0.127,13.14,1989-02-10,"early"
21208,"stanislav-polodna","F",3,2008,"DY+1",21,2,2,4,0.095,0.095,0.19,12.08,1989-04-03,"early"
21877,"jordan-hill","D",3,2008,"DY+1",65,5,0,5,0.077,0,0.077,14.48,1989-08-03,"early"
21704,"leo-jenner","D",3,2008,"DY+1",48,5,0,5,0.104,0,0.104,13.62,1989-06-27,"early"
21006,"jordan-ogilvie","D",3,2008,"DY+1",49,1,1,2,0.02,0.02,0.041,11.53,1989-03-03,"early"
25325,"andy-andreoff","F",1,2008,"DY-1",25,1,0,1,0.04,0,0.04,8.37,1991-05-17,"early"
22760,"simon-fischhaber","F",2,2008,"DY",51,3,0,3,0.059,0,0.059,9.19,1990-02-19,"early"
24156,"spencer-metcalfe","D",2,2008,"DY-1",26,2,0,2,0.077,0,0.077,14.87,1990-10-26,"late"
22450,"brent-sullivan","D",2,2008,"DY",27,1,0,1,0.037,0,0.037,10.48,1990-01-08,"early"
21718,"chris-breen","D",3,2008,"DY+1",55,6,0,6,0.109,0,0.109,14.72,1989-06-29,"early"
22492,"joe-underwood","D",2,2008,"DY",56,6,1,7,0.107,0.018,0.125,14.37,1990-01-15,"early"
21320,"riley-brand","D",3,2008,"DY+1",30,1,0,1,0.033,0,0.033,15.74,1989-04-19,"early"
22524,"garett-hunter","F",2,2008,"DY",62,2,0,3,0.032,0,0.048,9.14,1990-01-18,"early"
20946,"myles-barbieri","D",3,2008,"DY+1",32,2,0,2,0.062,0,0.062,12.28,1989-02-21,"early"
23422,"matt-stanisz","D",2,2008,"DY",65,5,0,5,0.077,0,0.077,18.38,1990-05-19,"early"
25450,"conor-stokes","F",1,2008,"DY-1",38,2,0,2,0.053,0,0.053,9.36,1991-06-08,"early"
19973,"jonathan-quarrie","D",4,2008,"DY+2",40,1,0,1,0.025,0,0.025,11.87,1988-07-10,"early"
22826,"travis-gibbons","D",2,2008,"DY",42,2,2,4,0.048,0.048,0.095,13.58,1990-02-28,"early"
22604,"brian-shaw","D",2,2008,"DY",51,4,0,4,0.078,0,0.078,14.46,1990-01-30,"early"
22201,"jaroslav-hertl","D",3,2008,"DY",52,2,3,5,0.038,0.058,0.096,15.8,1989-10-28,"late"
23362,"matt-ashman","D",2,2008,"DY",57,5,0,6,0.088,0,0.105,15.96,1990-05-09,"early"
18440,"steve-jensen","D",5,2008,"DY+3",12,1,1,2,0.083,0.083,0.167,14.68,1987-08-17,"early"
18938,"scott-fletcher","D",4,2008,"DY+2",44,1,0,1,0.023,0,0.023,15.6,1988-01-12,"early"
19682,"peter-mrksic","D",4,2008,"DY+2",15,1,0,1,0.067,0,0.067,11.75,1988-05-11,"early"
20547,"jordan-shine","F",4,2008,"DY+1",26,1,0,1,0.038,0,0.038,9.99,1988-12-14,"late"
21931,"stevan-manojlovic","F",3,2008,"DY+1",47,2,0,2,0.043,0,0.043,9.56,1989-08-15,"early"
22028,"michael-yovanic","F",3,2008,"DY+1",21,0,0,0,0,0,0,7.41,1989-09-06,"early"
22688,"matthew-macdougall","D",2,2008,"DY",11,1,0,1,0.091,0,0.091,10.95,1990-02-09,"early"
23653,"cameron-odam","D",2,2008,"DY",39,2,0,2,0.051,0,0.051,12.66,1990-06-26,"early"
24360,"chris-beauchamp","F",1,2008,"DY-1",13,1,0,1,0.077,0,0.077,8.71,1991-01-02,"early"
24657,"cody-sol","D",1,2008,"DY-1",12,0,0,0,0,0,0,10.27,1991-02-11,"early"
24747,"mike-santini","F",1,2008,"DY-1",10,0,0,0,0,0,0,7.41,1991-02-22,"early"
25253,"ben-o-quinn","F",1,2008,"DY-1",31,0,0,0,0,0,0,8.1,1991-05-07,"early"
25271,"ben-chiarot","D",1,2008,"DY-1",31,0,0,0,0,0,0,10.76,1991-05-09,"early"
25353,"robert-stellick","D",1,2008,"DY-1",12,0,0,0,0,0,0,11.91,1991-05-22,"early"
25483,"matthew-paton","F",1,2008,"DY-1",13,1,0,1,0.077,0,0.077,9.31,1991-06-14,"early"
48469,"geoff-guimond","F",3,2008,"DY+1",10,0,0,0,0,0,0,9.19,1989-06-27,"early"
48470,"kevin-henriques","D",2,2008,"DY-1",11,0,0,0,0,0,0,12.09,1990-12-31,"late"
48476,"thomas-kane","D",2,2008,"DY",17,0,0,0,0,0,0,10.13,1990-03-10,"early"
24023,"john-tavares","F",3,2009,"DY",56,46,51,104,0.821,0.911,1.857,20.75,1990-09-20,"late"
22756,"cody-hodgson","F",3,2009,"DY+1",53,55,32,92,1.038,0.604,1.736,20.42,1990-02-18,"early"
21235,"chris-terry","F",4,2009,"DY+2",53,65,28,94,1.226,0.528,1.774,19.36,1989-04-07,"early"
20162,"justin-dibenedetto","F",5,2009,"DY+3",62,48,40,93,0.774,0.645,1.5,20.86,1988-08-25,"early"
20868,"eric-tangradi","F",4,2009,"DY+2",55,52,32,88,0.945,0.582,1.6,18.57,1989-02-10,"early"
26143,"taylor-hall","F",2,2009,"DY-1",63,55,33,90,0.873,0.524,1.429,16.78,1991-11-14,"late"
24459,"matt-duchene","F",2,2009,"DY",57,40,33,79,0.702,0.579,1.386,19.32,1991-01-16,"early"
21168,"logan-couture","F",4,2009,"DY+2",62,53,31,87,0.855,0.5,1.403,17.04,1989-03-28,"early"
20126,"matt-caria","F",5,2009,"DY+3",67,65,25,92,0.97,0.373,1.373,19.49,1988-08-16,"early"
24084,"nazem-kadri","F",3,2009,"DY",56,36,32,78,0.643,0.571,1.393,16.48,1990-10-06,"late"
21454,"p.k.-subban","D",4,2009,"DY+2",56,41,33,76,0.732,0.589,1.357,23.3,1989-05-13,"early"
20799,"brett-parnham","F",4,2009,"DY+2",65,38,33,76,0.585,0.508,1.169,20.29,1989-01-30,"early"
24364,"ryan-ellis","D",2,2009,"DY",57,42,45,89,0.737,0.789,1.561,21.17,1991-01-03,"early"
20969,"bryan-cameron","F",4,2009,"DY+2",64,54,27,81,0.844,0.422,1.266,17.97,1989-02-25,"early"
23491,"andrei-loktionov","F",3,2009,"DY+1",51,36,30,66,0.706,0.588,1.294,16.11,1990-05-30,"early"
26051,"joey-hishon","F",2,2009,"DY-1",65,42,33,81,0.646,0.508,1.246,18.44,1991-10-20,"late"
22772,"yevgeni-grachyov","F",3,2009,"DY+1",60,53,22,80,0.883,0.367,1.333,19.67,1990-02-21,"early"
22657,"adam-henrique","F",3,2009,"DY+1",56,40,22,63,0.714,0.393,1.125,14.91,1990-02-06,"early"
23541,"greg-nemisz","F",3,2009,"DY+1",65,50,23,77,0.769,0.354,1.185,15.51,1990-06-06,"early"
21365,"luke-pither","F",4,2009,"DY+2",64,47,24,72,0.734,0.375,1.125,17.62,1989-04-26,"early"
19012,"jack-combs","F",5,2009,"DY+3",62,39,31,75,0.629,0.5,1.21,17.79,1988-01-26,"early"
19363,"chris-chappell","F",5,2009,"DY+3",68,38,34,76,0.559,0.5,1.118,16.59,1988-03-21,"early"
18899,"tony-romano","F",5,2009,"DY+3",65,38,28,69,0.585,0.431,1.062,17.7,1988-01-05,"early"
22259,"jamie-arniel","F",4,2009,"DY+1",63,34,34,68,0.54,0.54,1.079,20.7,1989-11-16,"late"
22044,"scott-timmins","F",4,2009,"DY+2",66,40,29,73,0.606,0.439,1.106,17.96,1989-09-11,"early"
20849,"justin-taylor","F",4,2009,"DY+2",64,36,24,67,0.562,0.375,1.047,16.37,1989-02-08,"early"
26526,"tyler-seguin","F",1,2009,"DY-1",61,47,20,67,0.77,0.328,1.098,16.74,1992-01-31,"early"
21747,"chris-mackinnon","F",4,2009,"DY+2",67,51,34,85,0.761,0.507,1.269,18.12,1989-07-07,"early"
